Year,Cause of death,unter 1 Jahr,1 bis unter 15 Jahre,15 bis unter 20 Jahre,20 bis unter 25 Jahre,25 bis unter 30 Jahre,30 bis unter 35 Jahre,35 bis unter 40 Jahre,40 bis unter 45 Jahre,45 bis unter 50 Jahre,50 bis unter 55 Jahre,55 bis unter 60 Jahre,60 bis unter 65 Jahre,65 bis unter 70 Jahre,70 bis unter 75 Jahre,75 bis unter 80 Jahre,80 bis unter 85 Jahre,85 Jahre und mehr,Total
2014,"Neoplasms of the liver, biliary tract, and pancreas",1,2,2,4,7,25,40,154,401,942,1579,2489,2914,4862,5779,4280,4563,28044
2014,Neoplasms of the liver and intrahepatic bile ducts,1,2,1,3,4,11,10,55,100,240,483,788,863,1427,1612,1099,987,7686
2014,Neoplasms of the pancreas,0,0,1,1,3,12,22,76,254,617,924,1424,1757,2864,3360,2531,2769,16615
2014,"Neoplasms of the larynx, trachea, bronchi, and lung",0,3,2,1,11,29,77,226,912,2406,4256,5808,6098,8734,8179,5509,4358,46609
2014,Neoplasms of the bronchi and lung,0,3,2,1,10,28,72,219,887,2333,4098,5573,5903,8436,7925,5360,4199,45049
2014,Melanoma and other malignant neoplasms of the skin,0,0,1,4,16,17,39,87,129,170,216,287,324,511,667,544,848,3860
2014,Malignant melanoma of the skin,0,0,1,4,16,14,37,83,122,155,200,255,286,445,556,413,487,3074
2014,Neoplasms of the breast,0,0,0,2,21,67,151,294,728,1041,1187,1495,1624,2352,2804,2290,3748,17804
2014,Neoplasms of the genital and urinary organs,1,6,5,14,29,53,109,231,539,1069,1618,2490,3156,5805,7836,7092,9385,39438
2014,Neoplasms of the cervix uteri,0,0,0,5,10,14,49,80,118,151,172,146,135,128,193,137,168,1506
2014,"Neoplasms of the corpus uteri and uterus, part unspecified",0,0,0,1,3,3,8,13,30,79,133,191,226,391,485,400,509,2472
2014,Neoplasms of the ovary,0,0,1,0,5,12,17,43,141,286,344,473,557,840,1077,742,816,5354
2014,Neoplasms of the prostate,0,0,0,0,0,0,1,4,28,88,250,601,976,2097,2935,2903,3821,13704
2014,"Neoplasms of the kidney, except renal pelvis",1,5,1,1,3,6,7,27,91,181,302,454,462,827,1092,865,953,5278
2014,Neoplasms of the urinary bladder,0,0,0,0,1,2,4,23,48,117,202,273,381,715,997,1095,1834,5692
2014,"Neoplasms of lymphoid, hematopoietic, and related tissue",2,56,32,48,51,62,57,135,263,488,744,1106,1451,3029,3985,3383,3717,18609
2014,Leukemia,2,46,19,36,29,38,27,65,117,189,293,433,576,1232,1621,1392,1628,7743
2014,Benign neoplasms,3,0,0,0,3,3,3,10,12,17,16,31,45,76,117,114,180,630
2014,Diseases of the blood and blood-forming organs,11,16,6,9,6,10,8,21,34,48,68,102,134,280,459,532,1187,2931
2014,"Endocrine, nutritional, and metabolic diseases",22,43,16,44,50,70,86,189,403,619,942,1288,1507,2634,4570,5251,11536,29270
2014,Diabetes mellitus,0,2,6,11,20,22,33,100,218,347,598,887,1093,2061,3746,4391,9108,22643
2014,Mental and behavioral disorders,1,4,8,32,98,181,241,351,637,963,1014,1081,862,1758,3358,5705,19641,35935
2014,Mental and behavioral disorders durch Alkohol,0,0,4,2,16,53,101,204,474,802,826,850,488,570,392,183,149,5114
2014,Mental and behavioral disorders due to psychoactive substance use,0,0,2,26,78,112,126,112,119,93,71,39,10,10,10,4,7,819
2014,Diseases of the nervous system and sense organs,53,110,67,92,95,104,122,222,450,666,859,1173,1358,2808,4623,4935,8151,25888
2014,Meningitis,5,4,1,2,0,1,1,3,3,4,6,10,12,16,18,18,20,124
2014,Diseases of the circulatory system,22,48,53,94,170,300,485,1072,2500,4805,7057,10499,13282,26312,46170,61669,163518,338056
2014,Hypertension (high blood pressure),1,2,0,1,3,11,19,51,140,243,425,580,809,1760,3697,6117,23329,37188
2014,Ischemic heart diseases,0,0,4,11,18,62,125,395,1072,2185,3265,4905,5963,11095,18188,22433,51445,121166
2014,Acute or recurrent myocardial infarction,0,0,1,8,10,49,98,302,814,1554,2227,2966,3271,5515,8104,8806,16379,50104
2014,Other forms of heart disease,20,23,25,39,73,91,139,254,527,950,1349,1937,2443,5082,9371,13885,43499,79707
2014,Other diseases of the endocardium,0,6,1,2,5,9,15,31,55,131,145,284,389,867,1765,2661,6599,12965
2014,Cerebrovascular diseases,0,8,10,18,33,58,98,164,353,688,930,1496,2048,4437,8287,10968,25636,55232
2014,"Stroke, not specified as hemorrhage or infarction",0,0,1,2,2,3,7,10,25,79,132,257,446,987,2133,3340,9329,16753
2014,"Diseases of arteries, arterioles, and capillaries",0,5,1,1,10,20,24,51,128,248,448,616,863,1703,2549,3108,8102,17877
2014,Diseases of the respiratory system,14,42,16,30,29,36,82,143,368,787,1478,2680,3697,6819,10187,11187,21009,58604
2014,Influenza,0,1,0,0,0,0,3,5,3,3,7,12,6,4,9,9,17,79
2014,Pneumonia,4,17,4,7,12,12,28,41,107,149,239,427,573,1304,2481,3245,8061,16711
2014,Chronic diseases of the lower respiratory tract,0,5,1,10,6,8,24,56,169,463,983,1837,2487,4229,5606,5603,8511,29998
2014,Asthma,0,4,1,7,3,6,15,12,38,40,59,67,74,99,140,139,310,1014
2014,"COVID-19, virus identified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"COVID-19, virus not identified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Diseases of the digestive system,8,14,5,21,51,129,225,529,1265,2177,2576,3114,2861,4124,5593,5451,10394,38537
2014,"Ulcer of the stomach, duodenum, peptic, peptic jejuni",0,0,0,1,0,10,6,13,28,53,69,93,129,190,360,394,907,2253
2014,Diseases of the liver,3,5,1,9,25,74,159,390,942,1645,1839,2097,1675,1896,1890,1120,974,14744
2014,"Alcoholic liver disease, chronic hepatitis, liver fibrosis, and cirrhosis",0,3,1,4,20,69,148,370,916,1570,1763,2003,1572,1743,1681,938,726,13527
2014,Diseases of the skin and subcutaneous tissue,0,0,0,0,1,1,1,5,8,34,44,53,58,145,189,267,610,1416
2014,Diseases of the musculoskeletal system and connective tissue,1,4,1,5,5,12,11,13,41,74,91,155,188,357,552,590,1217,3317
2014,Chronic polyarthritis and arthrosis,0,0,0,0,1,0,0,1,4,10,13,35,50,86,143,158,329,830
2014,Diseases of the genitourinary system,2,9,3,5,5,11,16,35,91,152,252,445,685,1589,3191,4601,11155,22247
2014,Diseases of the kidney,2,8,3,5,5,7,12,19,64,109,185,333,512,1156,2374,3445,8568,16807
2014,"Pregnancy, childbirth, and the puerperium",0,0,0,1,7,12,6,2,1,0,0,0,0,0,0,0,0,29
2014,Certain conditions originating in the perinatal period,1205,6,4,2,2,2,1,0,0,3,2,5,3,0,2,0,0,1237
2014,"Congenital malformations, deformations, and chromosomal abnormalities",652,126,33,30,24,40,34,35,67,109,138,142,59,65,40,26,45,1665
2014,Congenital malformations of the nervous system,51,22,15,4,4,9,6,2,5,6,2,3,0,0,1,0,0,130
2014,Congenital malformations of the circulatory system,199,34,8,7,9,7,13,9,18,17,13,13,8,19,11,12,24,421
2014,Symptoms and abnormal clinical and laboratory findings,198,54,50,104,131,199,288,514,1057,1602,1917,2162,2044,2866,3099,2757,6757,25799
2014,Sudden infant death syndrome,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
2014,Other ill-defined and unknown causes of mortality,76,47,48,102,129,196,276,493,1023,1543,1835,2067,1934,2653,2735,2191,3472,20820
2014,External causes of morbidity and mortality,51,226,534,872,909,920,896,1134,1813,2109,1930,1934,1676,2831,3675,4071,9086,34667
2014,Accidents including late effects,35,171,309,493,397,360,356,413,708,804,877,1010,979,1815,2682,3311,8056,22776
2014,Transport accidents,1,79,259,374,254,206,150,181,290,287,250,219,169,261,318,227,198,3723
2014,Falls,1,11,10,21,31,31,41,55,128,208,254,351,402,851,1442,2087,5658,11582
2014,Drowning and submersion,2,22,11,22,17,12,21,15,25,23,28,29,25,34,48,33,22,389
2014,"Exposure to smoke, fire, and flames",1,11,4,4,4,11,7,14,18,26,46,25,21,43,37,26,49,347
2014,Accidental poisoning: harmful substances (incl. exposure),0,4,8,32,48,61,75,70,77,61,49,26,27,29,26,20,39,652
2014,Intentional self-harm,0,28,194,324,442,490,462,635,990,1154,935,807,627,892,870,635,724,10209
2014,Assault,13,21,14,19,28,14,25,32,33,50,22,21,18,17,16,9,16,368
2014,"Event of undetermined intent",3,6,17,35,42,55,49,52,80,96,94,91,52,103,104,115,284,1278
2014,Insgesamt,2284,971,929,1510,1872,2546,3417,6231,13653,23992,33296,45859,51883,90803,131004,144685,313421,868356
2015,Certain infectious and parasitic diseases,28,50,16,13,40,47,87,176,287,465,631,833,1024,1803,3300,3777,7366,19943
2015,Tuberculosis and its sequelae,0,1,0,1,4,1,5,8,8,14,24,18,20,32,56,48,71,311
2015,Meningococcal infection,5,10,1,1,3,0,0,0,1,2,0,1,1,2,2,0,3,32
2015,Viral hepatitis,0,0,0,1,0,4,15,39,55,105,107,98,79,75,124,106,131,939
2015,HIV disease,0,1,1,2,4,18,25,43,55,57,47,36,26,29,19,7,1,371
2015,Neoplasms,20,218,113,178,280,504,811,1695,4456,9212,14578,20589,23959,33782,43797,35754,43806,233752
2015,Malignant neoplasms,10,204,109,168,269,487,797,1672,4412,9098,14387,20268,23566,33064,42502,34298,41026,226337
2015,"Neoplasms of the lip, oral cavity, and pharynx",0,0,0,3,4,7,14,47,189,512,772,919,737,743,653,394,470,5464
2015,Neoplasms of the esophagus,0,0,0,0,1,9,14,36,132,323,548,734,772,917,880,597,544,5507
2015,Neoplasms of the stomach,0,0,2,7,9,25,45,77,214,398,560,798,814,1171,1686,1470,1982,9258
2015,Neoplasms of the colon,0,1,0,4,12,23,37,101,198,452,724,1055,1384,2121,3119,2954,4487,16672
2015,"Neoplasms of the rectum, anus, and rectosigmoid junction",0,0,1,1,5,15,26,51,149,325,503,727,797,1232,1515,1275,1551,8173
2015,"Neoplasms of the liver, biliary tract, and pancreas",1,5,5,11,15,28,60,146,424,904,1664,2530,3185,4523,6187,4418,4593,28699
2015,Neoplasms of the liver and intrahepatic bile ducts,0,5,5,7,8,10,18,46,112,248,478,804,957,1269,1730,1110,1035,7842
2015,Neoplasms of the pancreas,1,0,0,1,4,18,34,81,259,570,1014,1460,1906,2738,3624,2658,2788,17156
2015,"Neoplasms of the larynx, trachea, bronchi, and lung",0,3,1,2,5,23,64,226,886,2301,4218,5994,6613,8053,8425,5470,4471,46755
2015,Neoplasms of the bronchi and lung,0,3,1,2,5,22,58,218,849,2203,4071,5769,6384,7798,8184,5332,4325,45224
2015,Melanoma and other malignant neoplasms of the skin,0,1,2,5,7,20,42,60,159,193,218,243,294,460,666,559,939,3868
2015,Malignant melanoma of the skin,0,0,1,3,6,20,39,60,153,183,207,201,261,383,561,424,552,3054
2015,Neoplasms of the breast,0,0,0,5,12,64,134,316,652,1050,1252,1432,1645,2263,3018,2597,3855,18295
2015,Neoplasms of the genital and urinary organs,0,10,3,15,42,65,94,188,489,1052,1692,2544,3330,5494,8002,7528,9782,40330
2015,Neoplasms of the cervix uteri,0,0,0,1,9,24,34,57,109,169,181,157,142,155,197,116,190,1541
2015,"Neoplasms of the corpus uteri and uterus, part unspecified",0,0,0,0,1,4,4,10,35,77,126,239,257,333,510,450,556,2602
2015,Neoplasms of the ovary,0,0,1,3,8,8,22,42,133,287,378,440,569,820,1030,826,864,5431
2015,Neoplasms of the prostate,0,0,0,0,0,0,0,3,15,109,260,625,964,2034,2974,2954,3962,13900
2015,"Neoplasms of the kidney, except renal pelvis",0,9,0,4,3,9,9,20,66,171,315,430,485,743,1072,997,1079,5412
2015,Neoplasms of the urinary bladder,0,1,0,1,0,4,2,18,49,99,190,295,410,617,1118,1154,1877,5835
2015,"Neoplasms of lymphoid, hematopoietic, and related tissue",2,61,34,40,55,71,89,121,296,476,710,1101,1553,2829,4093,3553,3842,18926
2015,Leukemia,2,53,23,33,32,43,60,61,134,197,281,419,605,1132,1675,1407,1712,7869
2015,Benign neoplasms,2,0,1,0,3,3,3,5,7,20,31,33,41,62,115,135,201,662
2015,Diseases of the blood and blood-forming organs,14,9,5,8,13,6,8,21,36,60,85,116,158,296,516,622,1362,3335
2015,"Endocrine, nutritional, and metabolic diseases",36,46,24,27,54,86,117,162,376,664,931,1319,1784,2712,4843,5918,13375,32474
2015,Diabetes mellitus,0,3,6,5,16,28,44,81,184,387,584,960,1293,2070,3866,4804,10070,24401
2015,Mental and behavioral disorders,0,4,10,52,129,211,276,329,641,974,1132,1172,1083,1890,4281,6971,25435,44590
2015,Mental and behavioral disorders durch Alkohol,0,0,0,3,20,53,110,186,469,786,924,899,668,568,435,199,170,5490
2015,Mental and behavioral disorders due to psychoactive substance use,0,0,5,39,89,145,143,109,121,101,61,31,11,10,11,5,8,889
2015,Diseases of the nervous system and sense organs,57,129,85,86,99,109,145,227,424,731,931,1209,1572,2965,5285,5892,9195,29141
2015,Meningitis,2,4,0,2,2,0,0,4,3,11,15,7,6,13,25,21,17,132
2015,Diseases of the circulatory system,27,65,64,99,183,311,467,1044,2576,4943,7448,11076,14420,25355,48736,64961,174841,356616
2015,Hypertension (high blood pressure),0,2,1,0,6,13,21,46,131,268,426,710,917,1763,4085,6724,26659,41772
2015,Ischemic heart diseases,2,0,3,9,22,53,144,370,1079,2192,3502,5111,6394,10586,19250,23632,55881,128230
2015,Acute or recurrent myocardial infarction,2,0,2,6,18,38,114,275,800,1527,2283,3044,3528,5092,8355,8834,17030,50948
2015,Other forms of heart disease,18,40,31,45,67,109,136,263,591,1085,1506,2184,2808,5157,10231,15071,46730,86072
2015,Other diseases of the endocardium,0,3,4,8,6,10,11,28,61,96,142,261,412,866,1838,2788,7045,13579
2015,Cerebrovascular diseases,4,10,13,17,37,64,72,156,356,680,1000,1524,2256,4345,8734,11399,26315,56982
2015,"Stroke, not specified as hemorrhage or infarction",0,0,0,1,2,4,1,5,42,63,123,246,433,924,2009,3123,8794,15770
2015,"Diseases of arteries, arterioles, and capillaries",0,2,3,1,9,12,22,58,126,244,357,619,766,1305,2259,2600,6849,15232
2015,Diseases of the respiratory system,15,49,13,33,46,62,89,157,421,889,1765,3109,4358,7396,11615,12833,25450,68300
2015,Influenza,1,4,2,3,1,12,4,10,15,14,28,32,37,47,72,100,318,700
2015,Pneumonia,3,27,7,13,20,19,36,56,118,186,302,509,698,1428,2857,3781,10114,20174
2015,Chronic diseases of the lower respiratory tract,0,3,2,6,13,12,22,50,189,520,1161,2102,3008,4681,6290,6414,9937,34410
2015,Asthma,0,1,2,3,8,6,8,13,32,49,52,62,71,100,145,165,336,1053
2015,"COVID-19, virus identified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"COVID-19, virus not identified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Diseases of the digestive system,8,15,11,22,52,131,251,510,1174,2175,2662,3236,3245,3974,5635,5717,11026,39844
2015,"Ulcer of the stomach, duodenum, peptic, peptic jejuni",0,0,2,2,1,1,2,18,22,53,85,121,137,208,335,433,1016,2436
2015,Diseases of the liver,1,4,3,8,26,81,182,368,908,1648,1911,2164,1902,1862,1861,1219,1042,15190
2015,"Alcoholic liver disease, chronic hepatitis, liver fibrosis, and cirrhosis",0,2,0,8,22,77,173,350,866,1573,1834,2057,1790,1704,1636,1016,781,13889
2015,Diseases of the skin and subcutaneous tissue,0,1,0,0,0,2,5,8,14,18,36,65,55,132,241,253,612,1442
2015,Diseases of the musculoskeletal system and connective tissue,2,3,1,5,4,10,8,22,50,74,99,178,202,425,680,669,1339,3771
2015,Chronic polyarthritis and arthrosis,0,1,0,0,0,1,1,4,9,12,17,32,47,106,182,183,397,992
2015,Diseases of the genitourinary system,0,3,1,4,8,16,8,31,85,163,316,508,721,1642,3527,5050,12816,24899
2015,Diseases of the kidney,0,3,1,3,6,10,6,22,69,129,250,360,547,1224,2652,3780,9986,19048
2015,"Pregnancy, childbirth, and the puerperium",0,0,0,2,7,9,4,2,0,0,0,0,0,0,0,0,0,24
2015,Certain conditions originating in the perinatal period,1256,11,2,4,1,4,0,1,8,3,2,8,6,3,6,3,2,1320
2015,"Congenital malformations, deformations, and chromosomal abnormalities",635,154,41,34,43,50,35,47,64,90,144,129,94,59,59,55,83,1816
2015,Congenital malformations of the nervous system,62,39,13,9,6,7,8,7,5,2,2,3,3,2,2,1,2,173
2015,Congenital malformations of the circulatory system,190,41,11,8,16,12,9,12,8,13,12,11,9,11,21,27,45,456
2015,Symptoms and abnormal clinical and laboratory findings,261,62,68,118,178,270,379,502,1130,1675,2110,2256,2257,2749,3378,2920,7124,27437
2015,Sudden infant death syndrome,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
2015,Other ill-defined and unknown causes of mortality,133,61,64,111,170,264,369,495,1100,1619,2034,2161,2121,2570,3017,2367,3629,22285
2015,External causes of morbidity and mortality,46,218,535,850,928,960,923,1149,1667,2077,2070,1955,1718,2650,4066,4608,10076,36496
2015,Accidents including late effects,27,166,289,471,413,385,390,433,653,893,911,1087,1026,1694,2978,3791,9039,24646
2015,Transport accidents,3,72,214,344,246,202,172,184,250,326,264,240,162,230,310,248,221,3688
2015,Falls,3,16,14,33,33,31,43,62,107,186,240,397,437,803,1613,2429,6420,12867
2015,Drowning and submersion,4,33,17,33,24,9,12,15,20,30,26,37,22,45,55,32,30,444
2015,"Exposure to smoke, fire, and flames",0,9,2,6,3,9,8,12,17,31,32,27,20,41,46,39,41,343
2015,Accidental poisoning: harmful substances (incl. exposure),1,1,14,23,54,77,77,69,82,71,58,45,18,20,30,22,38,700
2015,Intentional self-harm,0,19,196,316,427,485,466,621,895,1082,1034,757,590,827,934,680,749,10078
2015,Assault,14,26,32,25,36,30,23,32,30,29,25,20,26,18,23,20,24,433
2015,"Event of undetermined intent",5,7,18,38,50,58,41,61,86,73,99,87,72,110,130,117,261,1313
2015,Insgesamt,2405,1037,989,1535,2065,2788,3613,6083,13409,24213,34940,47758,56656,87833,139965,156003,343908,925200
2016,Certain infectious and parasitic diseases,15,37,18,22,33,43,81,124,219,379,542,736,990,1358,2697,3256,6449,16999
2016,Tuberculosis and its sequelae,0,0,2,3,4,3,4,5,10,17,10,11,14,23,52,49,78,285
2016,Meningococcal infection,1,4,4,2,0,0,2,3,0,1,1,0,3,0,2,0,0,23
2016,Viral hepatitis,0,0,0,0,1,6,13,26,44,66,82,81,71,68,96,118,117,789
2016,HIV disease,1,0,0,2,4,13,25,37,42,64,45,32,25,20,19,9,5,343
2016,Neoplasms,25,232,125,153,268,486,867,1679,4312,9032,14864,20508,25825,30679,45570,37881,45890,238396
2016,Malignant neoplasms,13,217,115,147,260,474,852,1662,4239,8920,14674,20205,25392,30010,44186,36317,43042,230725
2016,"Neoplasms of the lip, oral cavity, and pharynx",0,0,0,2,4,9,13,54,160,450,713,851,872,709,716,437,467,5457
2016,Neoplasms of the esophagus,0,0,1,1,2,7,10,33,128,307,562,740,844,852,980,627,585,5679
2016,Neoplasms of the stomach,0,0,0,1,9,29,62,83,199,413,570,741,931,1065,1672,1514,1942,9231
2016,Neoplasms of the colon,0,0,1,7,17,17,46,87,220,443,716,1029,1503,1831,3220,2964,4540,16641
2016,"Neoplasms of the rectum, anus, and rectosigmoid junction",0,0,0,4,7,13,34,58,145,309,501,652,859,1113,1578,1286,1563,8122
2016,"Neoplasms of the liver, biliary tract, and pancreas",1,5,0,6,8,23,56,120,439,963,1679,2578,3462,4272,6314,4948,4889,29763
2016,Neoplasms of the liver and intrahepatic bile ducts,0,5,0,4,5,12,20,34,104,248,521,745,1056,1168,1748,1265,1101,8036
2016,Neoplasms of the pancreas,1,0,0,1,3,10,31,78,287,630,1013,1580,2062,2614,3755,3023,2964,18052
2016,"Neoplasms of the larynx, trachea, bronchi, and lung",0,1,1,3,8,26,61,214,787,2226,4193,6041,7072,7414,8782,5727,4723,47279
2016,Neoplasms of the bronchi and lung,0,1,1,3,8,26,60,207,755,2141,4037,5826,6825,7223,8530,5562,4571,45776
2016,Melanoma and other malignant neoplasms of the skin,0,0,0,5,11,19,34,49,131,178,223,253,301,424,629,595,972,3824
2016,Malignant melanoma of the skin,0,0,0,5,11,19,32,48,122,167,197,223,253,361,506,426,556,2926
2016,Neoplasms of the breast,0,0,0,0,26,70,165,307,646,1056,1359,1474,1766,2119,3023,2674,4051,18736
2016,Neoplasms of the genital and urinary organs,0,6,2,8,26,61,125,217,477,980,1732,2570,3559,4783,8394,7950,10414,41304
2016,Neoplasms of the cervix uteri,0,0,0,0,8,23,44,66,111,141,176,176,145,111,189,150,222,1562
2016,"Neoplasms of the corpus uteri and uterus, part unspecified",0,0,0,0,1,2,7,20,34,73,151,186,291,318,536,449,532,2600
2016,Neoplasms of the ovary,0,0,0,3,6,18,28,47,123,275,414,500,566,677,1087,843,899,5486
2016,Neoplasms of the prostate,0,0,0,0,0,0,2,2,24,95,265,581,1049,1796,3193,3168,4242,14417
2016,"Neoplasms of the kidney, except renal pelvis",0,6,1,1,1,5,12,21,76,158,306,417,539,649,1096,977,1089,5354
2016,Neoplasms of the urinary bladder,0,0,0,0,0,1,8,20,52,104,185,314,417,563,1067,1204,2011,5946
2016,"Neoplasms of lymphoid, hematopoietic, and related tissue",0,51,36,51,57,56,69,113,270,478,761,1203,1667,2421,4363,3969,4156,19721
2016,Leukemia,0,46,21,37,38,33,37,56,127,193,294,477,621,1019,1736,1628,1889,8252
2016,Benign neoplasms,3,2,0,1,3,3,5,7,13,18,23,37,58,70,131,147,234,755
2016,Diseases of the blood and blood-forming organs,9,21,3,5,5,10,14,21,34,68,76,117,179,237,483,598,1338,3218
2016,"Endocrine, nutritional, and metabolic diseases",33,49,15,32,45,76,100,161,344,649,999,1387,1782,2292,4559,5821,12905,31249
2016,Diabetes mellitus,0,1,6,9,17,27,36,61,163,375,615,947,1269,1711,3593,4652,9577,23059
2016,Mental and behavioral disorders,0,0,13,30,78,177,249,345,624,961,1144,1186,1188,1773,4505,7652,26333,46258
2016,Mental and behavioral disorders durch Alkohol,0,0,0,4,11,45,99,180,445,749,946,909,691,483,476,250,164,5452
2016,Mental and behavioral disorders due to psychoactive substance use,0,0,10,18,57,115,136,138,113,118,66,39,17,12,2,2,5,848
2016,Diseases of the nervous system and sense organs,50,115,72,85,82,107,132,214,375,675,927,1234,1731,2753,5558,6111,9578,29799
2016,Meningitis,2,4,0,0,0,3,4,4,4,8,4,14,16,13,21,22,18,137
2016,Diseases of the circulatory system,29,56,48,78,156,292,492,931,2329,4664,7368,10568,14961,21829,45932,61931,167023,338687
2016,Hypertension (high blood pressure),0,1,0,1,5,10,21,48,111,256,419,679,979,1551,3886,6477,26191,40635
2016,Ischemic heart diseases,0,0,5,3,29,50,147,323,933,2084,3449,4970,6666,9283,18259,22836,53237,122274
2016,Acute or recurrent myocardial infarction,0,0,2,2,22,41,119,260,672,1464,2260,3013,3704,4589,7874,8554,16093,48669
2016,Other forms of heart disease,22,36,27,41,51,89,138,200,511,932,1387,1844,2674,4122,9037,13449,42672,77232
2016,Other diseases of the endocardium,0,3,2,5,9,19,17,33,65,94,173,285,443,716,1822,2704,7166,13556
2016,Cerebrovascular diseases,3,9,4,11,23,62,82,155,371,668,1018,1495,2401,3867,8499,11287,26001,55956
